"","lon","lat","range"
"6383520",33.814377,27.218609,6258
"6383606",33.822624,27.22518,4712
"6383697",33.83496,27.252418,120
"6383964",33.82305,27.256005,3059
"6383965",33.817636,27.248312,4144
"6383970",33.814398,27.259131,1397
"6384465",33.83204,27.220342,6
"6384473",31.29228,30.116792,10000
"6385533",31.317227,30.100689,52
"6385534",31.317115,30.100487,25
"6385641",31.317371,30.100834,10000
"6385651",31.317177,30.100349,10000
"6385657",31.317177,30.100349,10000
"6385758",31.371376,31.046572,6
"6386191",31.680909,31.263756,10000
"6386477",32.554449,29.983857,10000
"6389441",31.341322,30.049868,2
"6389455",31.341337,30.049873,5
"6389798",32.511661,29.974251,1
"6389939",30.914373,29.957135,2
"6392624",30.981228,29.985536,3
"6392625",30.981191,29.98556,11
"6392917",33.648125,27.380247,17236
"6392930",33.658474,27.382636,6674
"6392935",33.660331,27.386086,6028
"6392937",33.671688,27.398401,1171
"6392940",31.31672,27.050834,10000
"6393426",31.761973,31.167772,10000
"6394099",31.358367,30.064752,10000
"6394421",33.675123,27.396593,10000
"6394512",33.663833,27.370772,7669
"6395787",30.932853,29.982024,15
"6395791",32.503851,29.98978,27
"6395886",32.503875,29.98976,10
"6397035",31.15832,30.001095,8
"6397719",33.696676,27.322694,4754
"6397959",32.542617,25.395267,10000
"6398050",33.650471,27.401201,15370
"6398069",33.670439,27.397447,1411
"6398074",33.673642,27.40848,10000
"6399836",33.835385,27.231839,3088
"6400104",30.852698,29.30585,10000
"6400107",30.852813,29.30586,10000
"6400110",30.852752,29.305783,12
"6400226",33.826782,27.229785,2930
"6400263",30.989681,30.793809,1
"6400286",30.989679,30.793811,10000
"6401200",33.715054,31.116424,15
"6402028",31.632818,30.180829,10000
"6402112",31.883593,31.174252,6
"6402411",31.321555,30.010187,10000
"6402417",31.321558,30.010188,10000
"6402589",31.302071,30.114309,10000
"6402825",31.321254,30.010126,1
"6403921",33.779852,27.215306,5668
"6404149",31.556716,30.501018,10000
"6404817",31.220597,30.09718,2
"6405440",31.327893,30.084237,62
"6405542",33.790897,27.251317,8220
"6405900",29.859679,31.139283,10000
"6405906",29.842078,31.13099,10000
"6406147",30.286441,30.960258,2
"6407732",31.156737,29.995594,6
"6407733",31.156695,29.995592,3
"6408273",33.665232,27.356094,6056
"6408274",33.602384,27.447695,20559
"6408276",33.663595,27.38008,2557
"6408277",33.667689,27.377799,6366
"6408311",31.245709,30.962698,3
"6408314",33.672036,27.350705,5263
"6408489",31.336168,30.400866,65
"6408563",31.336169,30.400931,9
"6409143",31.372675,30.10009,42
"6409146",31.372627,30.100224,8
"6409439",31.400825,30.143548,10000
"6409441",31.400826,30.143547,10000
"6409442",31.400802,30.143568,10000
"6409445",31.400802,30.143568,10000
"6409448",31.400802,30.143568,10000
"6409663",33.836446,27.199638,2349
"6409778",33.66942,27.394935,1013
"6409798",33.669175,27.393977,10000
"6409802",33.647576,27.389658,3677
"6410065",31.377084,30.107643,10000
"6410068",31.377107,30.107643,10000
"6410074",31.377111,30.107639,10000
"6410135",33.824916,27.255559,1995
"6410146",33.833527,27.240839,1525
"6410185",33.835365,27.252353,23
"6410190",33.833734,27.250622,1937
"6411250",31.066763,30.663864,1
"6411471",29.965674,31.233952,13
"6412314",33.662798,27.386702,10000
"6412323",33.671764,27.404619,468
"6412619",31.181479,30.089621,3
"6412631",31.181498,30.089633,10000
"6413767",33.668742,27.392222,10000
"6414370",31.245602,30.087886,10
"6414375",31.2457,30.087912,10000
"6415399",33.838856,27.231652,2903
"6415892",33.83401,27.225072,10000
"6420375",33.837188,27.200666,2485
"6420376",33.840896,27.202875,224
"6423265",31.777141,30.194435,7
"6423859",31.102268,29.085202,129
"6423870",31.10532,29.088757,331
"6425743",33.77295,27.222965,10000
"6425988",31.333227,30.13217,8
"6426972",31.386002,30.102855,21
"6427377",31.234444,29.957266,2
"6427380",31.234445,29.957284,10000
"6427388",31.234453,29.957276,19
"6427589",33.83174,27.235779,2187
"6431113",31.258449,30.06739,10000
"6432411",33.828276,27.248731,1369
"6433290",31.344702,30.029634,65
"6433555",33.816029,27.092167,3657
"6433561",33.820026,27.096239,342
"6434565",31.497044,26.821764,13
"6434566",33.804046,27.110597,10633
"6434769",33.821452,27.1691,10000
"6434770",33.821797,27.183003,1546
"6434771",33.821452,27.1691,10000
"6435149",31.30438,29.960572,9
"6435171",31.304379,29.96063,12
"6435247",33.822028,27.196812,10000
"6435248",33.822028,27.196812,10000
"6442194",31.415298,31.027171,29
"6443517",32.163566,26.048867,17
"6443519",32.16356,26.048882,3
"6444330",31.261228,29.962267,38
"6444388",32.426101,26.089573,10000
"6444390",32.4261,26.089576,10000
"6444392",32.4261,26.089576,10000
"6446725",33.80627,27.107862,11008
"6446726",33.80071,27.119677,9625
"6446727",33.79811,27.115605,9839
"6446729",33.820479,27.096806,336
"6447505",33.815705,27.082464,14774
"6447509",33.817195,27.097583,10000
"6447698",31.496019,31.070611,43
"6447711",31.495988,31.070659,23
"6447727",31.233571,30.076684,9
"6447748",31.233564,30.076745,10000
"6447755",31.233574,30.076736,10000
"6448354",31.50576,31.434775,10000
"6448825",31.240523,30.035003,2
"6449229",31.868115,30.337803,57
"6449510",31.628593,30.802574,20
"6449514",31.62862,30.802585,11
"6449571",31.628617,30.802634,10000
"6449574",31.628666,30.802517,1
"6449708",33.823385,27.169248,10000
"6451163",31.713468,30.307978,19
"6451261",33.81137,27.251721,10000
"6451312",31.486257,30.074769,59
"6451315",31.486289,30.074718,60
"6451325",31.486158,30.074645,51
"6452527",33.824717,27.128909,13
"6453557",33.83077,27.18222,1632
"6453558",33.822902,27.169317,10000
"6453566",33.822142,27.196905,10000
"6453567",33.822142,27.196905,10000
"6453621",33.838638,27.195122,10000
"6454210",31.165551,30.004728,8
"6454211",31.29804,30.297697,3
"6455098",30.891437,27.358732,10000
"6455102",30.313479,31.097082,10000
"6455944",31.659841,31.384444,8
"6456586",33.536685,27.558704,8759
"6456605",33.535556,27.558299,15358
"6456636",33.493487,27.718022,10085
"6456660",33.415747,27.87966,10000
"6456673",33.40075,27.903695,9004
"6456709",33.277187,28.053623,10000
"6456725",33.235483,28.153408,10000
"6456737",33.217635,28.162233,16037
"6456775",33.134364,28.266629,6743
"6456777",33.050902,28.354777,10000
"6456808",33.005646,28.433894,17338
"6456828",32.841228,28.633508,16445
"6456870",32.885448,28.603911,15983
"6456886",32.804442,28.722357,8926
"6456904",32.732929,28.809343,9049
"6456923",32.624615,28.950019,1499
"6456961",31.307374,30.09298,10000
"6456965",31.30739,30.092974,10000
"6456966",32.689433,28.979207,56999
"6456970",31.307392,30.092971,10000
"6457002",32.636335,29.093524,22936
"6457017",33.552301,27.561008,26110
"6457018",33.656122,27.436758,24471
"6457019",33.47201,27.706418,20043
"6457020",33.491581,27.698829,9831
"6457102",33.508299,27.648945,15872
"6457124",32.583258,29.3338,4356
"6457140",32.567068,29.370338,10000
"6457142",33.415747,27.87966,10000
"6457143",33.461494,27.80947,9009
"6457144",33.415747,27.87966,10000
"6457145",33.42195,27.827278,23263
"6457155",32.479821,29.449738,6609
"6457165",32.472403,29.456095,4168
"6457167",33.431086,27.856547,15038
"6457168",33.431086,27.856547,15038
"6457169",33.354932,27.973813,10000
"6457171",33.40075,27.903695,9004
"6457192",32.408694,29.504859,2665
"6457205",32.356289,29.56677,2170
"6457206",32.368268,29.553643,5420
"6457219",33.364414,27.945993,15157
"6457220",33.294052,28.052603,13530
"6457221",33.323337,28.0022,7296
"6457222",32.351319,29.577764,871
"6457227",32.324806,29.611208,4892
"6457259",32.333481,29.595558,4778
"6457287",32.296187,29.634777,3991
"6457288",32.292145,29.635589,11390
"6457290",33.230687,28.14295,13765
"6457291",33.264466,28.093928,7199
"6457325",32.28815,29.641094,10881
"6457351",33.228289,28.137722,13143
"6457352",33.234542,28.135402,13669
"6457367",32.167942,29.683995,9817
"6457427",31.993569,29.750898,16380
"6457445",31.771187,29.892973,7136
"6457463",31.709575,29.906319,1814
"6457465",31.653337,26.599158,10000
"6457468",31.639947,26.609916,1349
"6457480",31.628891,26.61915,41
"6457524",32.757299,28.944793,50824
"6457526",32.988181,28.45319,8352
"6457540",31.797993,30.093561,1135
"6457577",31.740892,30.105353,10000
"6457622",31.62479,30.114023,10000
"6457640",31.595798,30.104588,10000
"6457644",30.80814,28.497827,11
"6457667",32.786412,28.730804,21699
"6457699",31.461356,30.08281,4449
"6457725",31.477007,30.084592,10000
"6457741",32.777359,28.749607,13948
"6457751",31.413126,30.06751,1517
"6457763",31.398342,30.078539,4372
"6457775",31.353188,30.08102,10000
"6457780",32.670935,28.883715,7238
"6457781",32.623397,28.956464,6720
"6457788",32.636737,29.062608,11267
"6457845",31.33095,30.088733,10000
"6457855",31.357287,30.10369,10000
"6457910",31.32004,30.083007,1278
"6457914",30.015891,31.276592,24
"6457916",32.646316,29.094008,9167
"6457932",31.308937,30.076702,10000
"6457937",30.015704,31.276607,64
"6457945",31.307012,30.086745,10000
"6457994",32.635321,29.127754,19167
"6458013",32.567068,29.370338,10000
"6458014",32.567068,29.370338,10000
"6458035",32.528702,29.410588,10000
"6458036",32.528702,29.410588,10000
"6458037",32.580483,29.325081,11570
"6458046",32.4825,29.444293,10000
"6458047",32.4825,29.444293,10000
"6458048",32.4825,29.444293,10000
"6458050",32.473266,29.456665,557
"6458051",32.464851,29.462386,1578
"6458052",32.476705,29.452652,10000
"6458053",32.476705,29.452652,10000
"6458058",32.461412,29.466399,1034
"6458061",32.43135,29.491232,10000
"6458067",32.408212,29.510248,9206
"6458068",32.437081,29.482113,5033
"6458085",32.4267,29.497169,9104
"6458086",32.361233,29.555977,10000
"6458091",32.386735,29.535906,7984
"6458110",32.286632,29.637863,10803
"6458111",32.340823,29.584047,2072
"6458112",32.32358,29.605277,1674
"6458160",32.437726,29.492601,18324
"6458218",32.308467,29.652848,10000
"6458219",32.329014,29.602586,4689
"6458220",32.30449,29.637317,10000
"6458221",32.266981,29.653602,8289
"6458222",32.30449,29.637317,10000
"6458257",32.383084,29.528959,25654
"6458376",31.90162,29.78856,10000
"6458377",32.025744,29.741109,13097
"6458404",31.78591,29.892765,5752
"6458405",31.843443,29.879053,10000
"6458406",31.940917,29.806643,12383
"6458407",31.78591,29.892765,5752
"6458409",31.918898,29.819556,14934
"6458456",31.788326,29.887786,19185
"6458462",31.704586,29.958297,5742
"6458515",31.793483,30.084127,10000
"6458516",31.793483,30.084127,10000
"6458518",31.793483,30.084127,10000
"6458522",31.772307,30.104173,3025
"6458523",31.723135,30.107456,9488
"6458524",31.803722,30.102993,10000
"6458525",31.723135,30.107456,9488
"6458533",31.740892,30.105353,10000
"6458534",31.740892,30.105353,10000
"6458535",31.740892,30.105353,10000
"6458543",31.62479,30.114023,10000
"6458544",31.62479,30.114023,10000
"6458545",31.62479,30.114023,10000
"6458551",31.595798,30.104588,10000
"6458552",31.595798,30.104588,10000
"6458553",31.595798,30.104588,10000
"6458554",31.595798,30.104588,10000
"6458555",31.595798,30.104588,10000
"6458564",31.507547,30.084577,10000
"6458565",31.507547,30.084577,10000
"6458567",31.507547,30.084577,10000
"6458571",31.446086,30.082817,2982
"6458572",31.477007,30.084592,10000
"6458573",31.477007,30.084592,10000
"6458574",31.477007,30.084592,10000
"6458575",31.477007,30.084592,10000
"6458576",31.477007,30.084592,10000
"6458579",31.415165,30.081042,10000
"6458586",31.413393,30.077712,2842
"6458587",31.384143,30.080103,10000
"6458589",31.384143,30.080103,10000
"6458590",31.406484,30.07099,2864
"6458611",31.353188,30.08102,10000
"6458630",31.331023,30.088885,10000
"6458631",31.3393,30.085064,903
"6458632",31.331023,30.088885,10000
"6458634",31.237486,29.980931,1
"6458638",31.237473,29.980926,1
"6458639",31.237479,29.980928,1
"6458643",31.3332,30.08872,2885
"6458644",31.33587,30.089997,3021
"6458645",31.33318,30.090334,2782
"6458646",31.357422,30.103965,10000
"6458647",31.357422,30.103965,10000
"6458648",31.237471,29.980924,1
"6458650",31.237473,29.980925,10000
"6458701",31.331143,30.089312,10000
"6458702",31.331143,30.089312,10000
"6458703",31.331143,30.089312,10000
"6458704",31.331143,30.089312,10000
"6458719",30.797905,30.794923,56
"6458741",31.307012,30.086745,10000
"6458742",31.307012,30.086745,10000
"6458743",31.307012,30.086745,10000
"6458782",30.797383,30.794613,2
"6459099",29.938312,31.19178,27
"6459101",29.938346,31.191748,10
"6459819",31.340534,30.15219,14
"6459826",31.340565,30.152194,6
"6459859",31.496329,31.072446,12
"6464218",30.466893,31.042543,10000
"6464221",30.466777,31.042375,10000
"6468158",31.265894,30.123185,6
"6470573",30.898484,29.956489,1
"6470578",30.898486,29.956487,1
"6471106",31.301,30.087553,10000
"6471129",31.310657,30.088832,10000
"6471158",31.341252,30.089323,10000
"6471178",31.344747,30.074762,10000
"6471492",31.350807,30.070063,10000
"6471497",31.360682,30.076075,10000
"6471553",31.402507,30.028542,10000
"6471555",31.411088,30.053978,10000
"6471559",31.365652,29.984263,666
"6471564",31.360803,29.979995,10000
"6471574",31.351821,29.978118,18
"6471622",31.526185,29.945538,5807
"6471669",31.581305,29.924427,10000
"6471872",31.305828,30.088192,470
"6471873",31.301,30.087553,10000
"6471874",31.301,30.087553,10000
"6471875",31.301,30.087553,10000
"6471876",31.305828,30.088192,470
"6471892",31.310657,30.088832,10000
"6471893",31.310657,30.088832,10000
"6471894",31.310657,30.088832,10000
"6471927",31.33324,30.085493,10000
"6471928",31.33324,30.085493,10000
"6471945",31.341252,30.089323,10000
"6471946",31.341252,30.089323,10000
"6471947",31.341252,30.089323,10000
"6471953",31.347577,30.081242,10000
"6471954",31.347577,30.081242,10000
"6471955",31.347577,30.081242,10000
"6471956",31.347577,30.081242,10000
"6471957",31.347577,30.081242,10000
"6471962",31.345078,30.074707,10000
"6471963",31.345078,30.074707,10000
"6471964",31.345078,30.074707,10000
"6471965",31.345078,30.074707,10000
"6472044",32.621718,29.231348,10000
"6472386",31.350807,30.070063,10000
"6472387",31.350807,30.070063,10000
"6472394",31.360682,30.076075,10000
"6472397",31.360682,30.076075,10000
"6472398",31.360682,30.076075,10000
"6472445",31.393378,30.080435,10000
"6472446",31.374682,30.091025,2150
"6472447",31.36548,30.072049,2842
"6472448",31.428019,30.076517,451
"6472449",31.393378,30.080435,10000
"6472450",31.393378,30.080435,10000
"6472459",33.097345,28.300472,10000
"6472491",31.402507,30.028542,10000
"6472492",31.402507,30.028542,10000
"6472493",31.411088,30.053978,10000
"6472494",31.402507,30.028542,10000
"6472495",31.411088,30.053978,10000
"6472506",31.3705,29.98853,10000
"6472507",31.3705,29.98853,10000
"6472508",31.3705,29.98853,10000
"6472509",31.3705,29.98853,10000
"6472510",31.3705,29.98853,10000
"6472511",31.3705,29.98853,10000
"6472562",31.356373,29.978992,441
"6472564",31.356373,29.978992,441
"6472574",31.411504,29.972319,5772
"6472634",31.471065,29.966648,10000
"6472693",31.581305,29.924427,10000
"6472694",31.581305,29.924427,10000
"6472695",31.581305,29.924427,10000
"6472696",31.581305,29.924427,10000
"6472706",33.529459,27.635665,11728
"6472715",31.22226,27.178449,10000
"6472717",31.701418,29.905588,10000
"6472972",32.305552,29.635442,10000
"6472973",32.305552,29.635442,10000
"6473280",32.469827,29.460677,10000
"6473281",32.479175,29.449415,533
"6473283",32.469827,29.460677,10000
"6473284",32.469827,29.460677,10000
"6473351",32.621718,29.231348,10000
"6473352",32.621718,29.231348,10000
"6473358",32.651115,29.127242,10000
"6473359",32.651115,29.127242,10000
"6473360",32.651115,29.127242,10000
"6473361",32.651115,29.127242,10000
"6473562",31.314608,30.100027,22
"6473715",33.028833,28.387133,10000
"6473727",33.097345,28.300472,10000
"6473728",33.097345,28.300472,10000
"6473729",33.097345,28.300472,10000
"6473735",33.178478,28.22008,10000
"6473784",33.29345,28.034448,10000
"6473811",33.369487,27.950777,10000
"6473817",33.446567,27.833578,10000
"6475734",33.828367,27.23976,1634
"6476299",33.82347,27.198273,10000
"6476448",31.209951,30.038075,140
"6476450",31.207062,30.037554,10000
"6476452",31.202106,30.036237,10000
"6476455",31.200773,30.036099,10000
"6476465",33.834244,27.219106,494
"6476664",33.829973,27.239535,10000
"6478396",31.372786,29.824029,1
"6478528",31.318255,30.071614,10000
"6479939",31.225207,30.013726,38
"6479961",31.225449,30.013453,7
"6479969",31.225436,30.013441,10000
"6480316",31.240227,30.044987,36
"6480364",31.228608,30.042456,1152
"6480373",31.215294,30.039266,10000
"6480684",31.633051,30.180927,15
"6481557",31.82534,26.445263,7
"6481638",33.833858,27.220108,10
"6481640",33.833841,27.220144,5
"6481948",31.490855,30.589143,4
"6481976",31.490854,30.589158,10000
"6483723",31.314522,30.10008,10000
"6483725",31.314534,30.100156,10000
"6483745",31.314534,30.100156,10000
"6484658",31.380983,31.04575,10000
"6484793",30.992614,29.982813,2
"6484856",31.450038,30.21534,34
"6484861",31.449747,30.214923,10000
"6485012",31.332795,29.834842,8
"6485013",31.332677,29.834666,10000
"6485964",33.848397,27.014849,5541
"6485976",33.864975,26.96726,10000
"6485986",33.921932,26.844582,10000
"6485989",33.921932,26.844582,10000
"6485990",33.921932,26.844582,10000
"6485991",33.921932,26.844582,10000
"6485992",33.921932,26.844582,10000
"6486006",33.910162,26.75837,10000
"6486011",33.910372,26.820318,12454
"6486012",33.910162,26.75837,10000
"6486013",33.910162,26.75837,10000
"6486014",33.916336,26.813509,13359
"6486616",33.81215,26.733383,10000
"6486617",33.81215,26.733383,10000
"6486618",33.81215,26.733383,10000
"6486619",33.81215,26.733383,10000
"6486630",33.36657,26.527195,10000
"6486706",32.714302,26.172105,10000
"6486707",32.714302,26.172105,10000
"6486708",32.769875,26.240093,9375
"6486718",32.705268,26.153698,10000
"6486722",32.709215,26.150873,504
"6486726",32.722075,26.149595,945
"6486727",32.742791,26.137162,3106
"6486732",32.731308,26.151473,10000
"6486733",32.72089,26.15525,10000
"6486734",32.749289,26.124589,4434
"6486735",32.72089,26.15525,10000
"6486740",32.778715,26.128911,9031
"6486741",32.731308,26.151473,10000
"6486742",32.747765,26.134398,2511
"6486744",32.732549,26.155182,2102
"6486753",32.76197,26.141967,11164
"6486754",32.743262,26.138912,10000
"6486758",32.768196,26.12491,932
"6486764",32.744403,26.140958,3290
"6486765",32.764222,26.117323,10000
"6486766",32.744403,26.140958,3290
"6486772",32.764365,26.122902,3486
"6486773",32.764365,26.122902,3486
"6486774",32.744025,26.140187,6145
"6486781",32.771613,26.122341,3874
"6486785",32.792015,26.076964,8746
"6486787",32.773867,26.120641,3595
"6486788",32.788882,26.087178,7585
"6486789",32.792182,26.092805,10000
"6486790",32.793983,26.082191,6003
"6486794",32.786828,26.099778,3922
"6486798",32.796187,26.066131,7760
"6486799",32.806621,26.031926,2833
"6486805",32.809544,25.999998,1497
"6486806",32.8085,26.013428,10000
"6486842",32.811346,25.972536,1563
"6486847",32.809233,26.003287,2429
"6486848",32.809911,25.996078,1060
"6486849",32.809132,26.005827,2147
"6486850",32.807658,26.0212,3862
"6486854",32.809404,25.994358,3849
"6486856",32.808661,25.946434,1504
"6486857",32.811102,25.95978,10000
"6486858",32.811102,25.95978,10000
"6486860",32.801861,25.909495,3286
"6486862",32.806914,25.936877,3862
"6486865",32.807261,25.938772,3648
"6486866",32.802175,25.906283,10000
"6486867",32.802175,25.906283,10000
"6486868",32.799937,25.896574,2435
"6486893",32.782567,25.856678,4240
"6486895",32.790834,25.873868,2160
"6486896",32.792586,25.887298,3606
"6486899",32.772717,25.841013,10000
"6486900",32.772717,25.841013,10000
"6486901",32.771871,25.816083,2773
"6486905",32.773523,25.809,3224
"6486946",32.777481,25.832031,4648
"6486947",32.771025,25.791152,10000
"6486970",32.74561,25.762586,4931
"6486971",32.757783,25.779136,7135
"6486972",32.749014,25.769735,5774
"6486973",32.751548,25.797133,8553
"6486974",32.757417,25.792459,8360
"6486990",32.658915,25.69699,5666
"6486991",32.703425,25.706979,5273
"6486992",32.703574,25.723013,8041
"6486997",32.649918,25.710898,10000
"6486999",32.641939,25.700691,966
"6487003",32.644403,25.706714,1474
"6487013",32.63459,25.694368,2433
"6487017",32.635297,25.695167,10000
"6487018",32.637563,25.694484,2281
"6487019",32.620103,25.71189,4745
"6487020",32.64276,25.700357,1401
"6487025",32.630348,25.674015,1604
"6487028",32.626931,25.705532,4511
"6487031",32.635714,25.692513,1776
"6487033",32.633192,25.683573,1329
"6487034",32.632604,25.682398,2399
"6487035",32.634346,25.689173,1224
"6487038",32.626447,25.673393,3866
"6487040",32.60643,25.649901,4672
"6487055",32.607536,25.649311,4009
"6487056",32.605199,25.642617,2142
"6487057",32.607412,25.645931,5236
"6487058",32.602729,25.651832,4794
"6487288",31.246147,30.04858,6
"6487355",32.596196,25.636278,3323
"6487356",32.592628,25.651593,3557
"6487367",32.626556,25.673326,2111
"6487622",31.246668,30.108414,10000
"6487623",31.246668,30.108414,10000
"6487628",31.246668,30.108414,10000
"6487914",32.576296,25.651197,2849
"6487926",32.581915,25.644493,10000
"6487948",32.644552,25.676239,7044
"6487954",32.645993,25.677471,3404
"6487957",32.63247,25.683951,1251
"6488099",32.636948,25.687264,1137
"6488100",32.637706,25.687893,1239
"6488101",32.635595,25.695304,61
"6488108",32.631479,25.682284,1416
"6488109",32.631603,25.68463,1316
"6488116",32.62932,25.673289,1818
"6490511",32.653953,25.706643,2425
"6490697",32.652713,25.669388,10000
"6490747",32.65092,25.703708,1106
"6490757",32.645928,25.70823,1254
"6490802",32.642759,25.698079,1615
"6490850",31.018791,30.070248,1
"6490867",32.637169,25.693647,450
"6490868",32.635765,25.69583,10000
"6491346",31.208341,30.176313,10000
"6491351",31.208135,30.176385,2
"6491520",32.650746,25.691358,5674
"6491640",32.6295,25.668812,10000
"6493008",30.716511,30.762544,6
"6493012",30.716522,30.762542,10000
"6493269",31.330854,29.843946,15
"6493273",31.330792,29.843892,4
"6493503",31.140055,31.321135,12
"6496249",31.268081,29.949725,20
"6496325",31.315389,30.125525,17
"6496447",31.213835,30.133575,30
"6496518",31.315292,30.125564,10000
"6497126",31.311438,30.048129,10000
"6497277",29.946626,31.227998,10000
"6497302",31.197008,29.993708,2
"6497305",31.196932,29.993675,10000
"6497878",31.661119,30.722468,4
"6498138",31.202591,30.037461,10000
"6498140",31.202609,30.037528,10000
"6498143",31.202649,30.037481,10000
"6498146",31.202657,30.037487,10000
"6501261",31.474901,30.443737,10000
"6501828",31.28493,29.864096,10000
"6502358",31.6054,26.673636,10000
"6502408",31.249413,30.056141,8
"6502467",31.319261,30.073026,82
"6502480",31.234244,30.062098,23
"6502502",31.234232,30.062028,14
"6509553",29.924688,31.198084,124
"6509562",29.924999,31.197899,10000
"6511711",31.826142,31.493313,19
"6511722",31.826213,31.493252,50
"6511781",31.502528,30.585127,2
"6512310",31.026149,30.418357,4
"6515602",30.660661,30.811324,10000
"6515799",31.31397,30.123839,3
"6515886",31.336137,30.646318,6
"6516529",29.912098,31.191109,35
"6516531",29.912318,31.191585,8
"6517174",32.572419,25.673596,1511
"6517175",32.56127,25.664452,10000
"6517215",32.620343,25.724631,3278
"6517222",32.614258,25.736927,1227
"6517227",32.613765,25.747438,10000
"6517405",32.633924,25.722223,2005
"6517779",31.144397,31.311644,3
"6518061",30.627643,31.036232,11
"6518217",32.72077,25.733575,10000
"6518230",32.770111,25.799251,2882
"6518233",31.003155,30.796012,17
"6518244",32.78213,25.812237,10000
"6518315",32.805996,25.931368,1499
"6518392",32.807725,25.944763,10000
"6518393",32.807725,25.944763,10000
"6518406",32.812348,25.97126,10000
"6518407",32.810891,25.984734,1505
"6518408",32.812348,25.97126,10000
"6518412",32.806933,26.026852,3397
"6518427",32.8042,26.054605,300
"6518428",32.802056,26.062478,1803
"6518443",32.797768,26.078225,10000
"6518481",32.740068,26.156535,1786
"6518490",32.729803,26.162042,10000
"6518491",32.729803,26.162042,10000
"6518493",32.71324,26.170565,10000
"6518494",32.71324,26.170565,10000
"6518495",32.724345,26.185377,3933
"6518497",32.728782,26.1925,10000
"6518498",32.728782,26.1925,10000
"6518563",32.746092,26.21438,10000
"6519005",33.602603,26.704032,10000
"6519019",33.602603,26.704032,10000
"6519154",33.894301,26.745194,2736
"6519857",29.980337,31.249992,59
"6520068",31.121061,30.005035,3
"6520070",31.121064,30.005016,10000
"6520074",31.121063,30.005019,3
"6520077",31.121049,30.005026,10000
"6520489",31.515006,30.59122,26
"6520633",31.159948,30.004535,2
"6520637",31.159955,30.004537,10000
"6521603",30.001864,31.250627,24
"6521761",31.206813,30.002394,1
"6521762",31.206813,30.002405,10000
"6521771",31.206838,30.002374,4
"6522137",33.840549,27.223999,1
"6522142",33.840554,27.22399,10000
"6522237",31.29191,30.11205,12
"6523180",31.361958,30.044632,10
"6523602",31.45132,30.000821,10000
"6529872",31.814586,31.436743,24
"6532551",31.283417,30.144892,15
"6532579",31.488574,30.054464,61
"6532760",31.202872,30.021602,10000
"6532762",31.203404,30.020009,10000
"6532770",31.20433,30.017408,10000
"6532813",29.888301,31.197142,84
"6533479",32.282511,31.27286,7
"6533584",31.2736,30.41394,10000
"6533587",31.273542,30.413985,15
"6533808",33.820039,27.083359,15254
"6534462",33.8234,27.12674,10000
"6534463",33.8234,27.12674,10000
"6534464",33.824328,27.11692,10000
"6534465",33.824245,27.113557,1797
"6534467",33.82478,27.097407,10000
"6535729",32.290854,31.248144,10000
"6535743",32.291361,31.248044,10000
"6535747",32.291381,31.248083,10000
"6535751",32.291388,31.248086,10000
"6535980",31.504781,30.595753,4
"6536631",31.300914,30.076177,125
"6537014",31.175292,29.992471,49
"6537293",31.736518,30.606188,1
"6538428",31.279877,29.552757,10000
"6538435",31.279876,29.552757,10000
"6538440",31.279877,29.552757,10000
"6538452",31.265246,30.013777,1
"6538457",31.265238,30.013776,10000
"6538460",31.265288,30.01379,19
"6538776",31.833677,31.482275,1
"6540425",31.26584,30.123233,4
"6541169",33.822078,27.196007,10000
"6541665",29.785671,31.117647,10000
"6607142",30.831434,29.322844,10000
"6608217",31.060741,30.416927,171
"6608526",31.809061,31.424891,10000
"6609920",31.163888,29.989719,26
"6609958",31.163814,29.989661,11
"6609964",31.163793,29.989684,16
"6609971",31.163735,29.9896,10000
"6610115",31.33405,30.134597,10000
"6610120",31.33405,30.134598,10000
"6610402",31.331041,30.122715,10000
"6610583",31.191495,30.021278,10000
"6610937",31.345883,30.058532,22
"6610939",31.345959,30.058554,17
"6613504",31.0804,30.258818,10000
"6613780",30.918422,29.962612,25
"6614556",31.251744,30.037421,11
"6614596",31.407344,29.998367,10000
"6614598",31.402555,29.999331,10000
"6614599",31.396541,30.001744,10000
"6614602",31.38447,29.993499,10000
"6614606",31.370457,29.98816,10000
"6615135",31.232566,30.041911,10000
"6615883",30.849087,29.309951,10000
"6616141",28.978726,25.496888,10000
"6617366",31.154974,29.989413,10000
"6617371",31.154964,29.989404,10000
"6617403",31.209761,29.339327,1
"6617405",31.209763,29.33933,1
"6617502",31.25629,29.980451,2
"6620948",30.826325,30.501594,8
"6620957",30.826355,30.501596,39
"6620966",30.826289,30.501581,4
"6621094",30.757068,28.09446,30
"6621100",30.757043,28.09444,8
"6622008",30.965638,30.044542,5
"6622012",30.965539,30.044573,1
"6624496",30.299471,31.298104,94
"6624823",30.543465,30.414116,6320
"6624829",30.56949,30.469693,10000
"6625170",31.26221,29.979821,11
"6625597",29.981016,31.241428,32
"6626317",30.757064,28.094444,14
"6626336",30.757071,28.094499,24
"6626500",31.012513,30.787028,10000
"6626695",31.472979,30.066354,17
"6627412",31.274441,30.099076,3
"6628783",31.340546,30.152239,10000
"6628786",31.340554,30.152222,5
"6630392",28.958405,30.833807,2
"6631044",31.343431,30.117039,71
"6631250",30.713208,28.307441,83
"6631268",31.785784,30.546246,146
